No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
2192,22:02.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2193,22:02.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2194,22:02.5,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,806005b300bb1f2e0000000047fc0000,Sent Connection oriented channel
2195,22:02.5,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,806005b400bb1f460000000047fc0000,Sent Connection oriented channel
2196,22:02.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2197,22:02.6,localhost (),remote (),L2CAP,618,Dynamically Allocated Channel,806005b500bb1f5d0000000047fc0000,Sent Connection oriented channel
2198,22:02.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2199,22:02.6,localhost (),remote (),L2CAP,663,Dynamically Allocated Channel,806005b600bb1f740000000047fc0000,Sent Connection oriented channel
2200,22:02.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2201,22:02.6,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,806005b700bb1f8b0000000047fc0000,Sent Connection oriented channel
2202,22:02.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2203,22:02.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2204,22:02.6,localhost (),remote (),L2CAP,659,Dynamically Allocated Channel,806005b800bb1fa30000000047fc0000,Sent Connection oriented channel
2205,22:02.7,localhost (),remote (),L2CAP,617,Dynamically Allocated Channel,806005b900bb1fb90000000047fc0000,Sent Connection oriented channel
2206,22:02.7,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,806005ba00bb1fd10000000047fc0000,Sent Connection oriented channel
2207,22:02.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2208,22:02.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2209,22:02.7,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,806005bb00bb1fe80000000047fc0000,Sent Connection oriented channel
2210,22:02.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2211,22:02.7,localhost (),remote (),L2CAP,662,Dynamically Allocated Channel,806005bc00bb1fff0000000047fc0000,Sent Connection oriented channel
2212,22:02.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2213,22:02.8,localhost (),remote (),L2CAP,637,Dynamically Allocated Channel,806005bd00bb20170000000047fc0000,Sent Connection oriented channel
2214,22:02.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2215,22:02.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2216,22:02.8,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,806005be00bb202e0000000047fc0000,Sent Connection oriented channel
2217,22:02.8,localhost (),remote (),L2CAP,671,Dynamically Allocated Channel,806005bf00bb20450000000047fc0000,Sent Connection oriented channel
2218,22:02.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2219,22:02.8,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,806005c000bb205c0000000047fc0000,Sent Connection oriented channel
2220,22:02.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2221,22:02.8,localhost (),remote (),L2CAP,659,Dynamically Allocated Channel,806005c100bb20740000000047fc0000,Sent Connection oriented channel
2222,22:02.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2223,22:02.9,localhost (),remote (),L2CAP,657,Dynamically Allocated Channel,806005c200bb208b0000000047fc0000,Sent Connection oriented channel
2224,22:02.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2225,22:02.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2226,22:02.9,localhost (),remote (),L2CAP,666,Dynamically Allocated Channel,806005c300bb20a20000000047fc0000,Sent Connection oriented channel
2227,22:02.9,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,806005c400bb20b90000000047fc0000,Sent Connection oriented channel
2228,22:02.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2229,22:02.9,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,806005c500bb20d00000000047fc0000,Sent Connection oriented channel
2230,22:02.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2231,22:03.0,localhost (),remote (),L2CAP,626,Dynamically Allocated Channel,806005c600bb20e70000000047fc0000,Sent Connection oriented channel
2232,22:03.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2233,22:03.0,localhost (),remote (),L2CAP,618,Dynamically Allocated Channel,806005c700bb20ff0000000047fc0000,Sent Connection oriented channel
2234,22:03.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2235,22:03.0,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,806005c800bb21160000000047fc0000,Sent Connection oriented channel
2236,22:03.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2237,22:03.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2238,22:03.0,localhost (),remote (),L2CAP,614,Dynamically Allocated Channel,806005c900bb212d0000000047fc0000,Sent Connection oriented channel
2239,22:03.1,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,806005ca00bb21440000000047fc0000,Sent Connection oriented channel
2240,22:03.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2241,22:03.1,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,806005cb00bb215c0000000047fc0000,Sent Connection oriented channel
2242,22:03.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2243,22:03.1,localhost (),remote (),L2CAP,627,Dynamically Allocated Channel,806005cc00bb21730000000047fc0000,Sent Connection oriented channel
2244,22:03.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2245,22:03.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2246,22:03.1,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,806005cd00bb218a0000000047fc0000,Sent Connection oriented channel
2247,22:03.1,localhost (),remote (),L2CAP,611,Dynamically Allocated Channel,806005ce00bb21a10000000047fc0000,Sent Connection oriented channel
2248,22:03.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2249,22:03.2,localhost (),remote (),L2CAP,611,Dynamically Allocated Channel,806005cf00bb21b80000000047fc0000,Sent Connection oriented channel
2250,22:03.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2251,22:03.2,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,806005d000bb21d00000000047fc0000,Sent Connection oriented channel
2252,22:03.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2253,22:03.2,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,806005d100bb21e70000000047fc0000,Sent Connection oriented channel
2254,22:03.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2255,22:03.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2256,22:03.2,localhost (),remote (),L2CAP,670,Dynamically Allocated Channel,806005d200bb21fe0000000047fc0000,Sent Connection oriented channel
2257,22:03.2,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
2258,22:03.3,localhost (),remote (),L2CAP,652,Dynamically Allocated Channel,806005d300bb22150000000047fc0000,Sent Connection oriented channel
2259,22:03.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2260,22:03.3,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,806005d400bb222d0000000047fc0000,Sent Connection oriented channel
2261,22:03.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2262,22:03.3,localhost (),remote (),L2CAP,651,Dynamically Allocated Channel,806005d500bb22440000000047fc0000,Sent Connection oriented channel
2263,22:03.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2264,22:03.3,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,806005d600bb225b0000000047fc0000,Sent Connection oriented channel
2265,22:03.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2266,22:03.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2267,22:03.4,localhost (),remote (),L2CAP,662,Dynamically Allocated Channel,806005d700bb22720000000047fc0000,Sent Connection oriented channel
2268,22:03.4,localhost (),remote (),L2CAP,615,Dynamically Allocated Channel,806005d800bb22890000000047fc0000,Sent Connection oriented channel
2269,22:03.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2270,22:03.4,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,806005d900bb22a10000000047fc0000,Sent Connection oriented channel
2271,22:03.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2272,22:03.4,localhost (),remote (),L2CAP,654,Dynamically Allocated Channel,806005da00bb22b80000000047fc0000,Sent Connection oriented channel
2273,22:03.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2274,22:03.4,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,806005db00bb22cf0000000047fc0000,Sent Connection oriented channel
2275,22:03.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2276,22:03.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2277,22:03.5,host,controller,HCI_CMD,,,,Sent LE Set Scan Enable
2278,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Enable)
2279,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2280,22:03.5,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,806005dc00bb22e60000000047fc0000,Sent Connection oriented channel
2281,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2282,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2283,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2284,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2285,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2286,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2287,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2288,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2289,22:03.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2290,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2291,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2292,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2293,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2294,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2295,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2296,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2297,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2298,22:03.5,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,806005dd00bb22fe0000000047fc0000,Sent Connection oriented channel
2299,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2300,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2301,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2302,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2303,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2304,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2305,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2306,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2307,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2308,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2309,22:03.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2310,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2311,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2312,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2313,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2314,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2315,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2316,22:03.5,localhost (),remote (),L2CAP,626,Dynamically Allocated Channel,806005de00bb23150000000047fc0000,Sent Connection oriented channel
2317,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2318,22:03.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
2319,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
2320,22:03.5,host,controller,HCI_CMD,,,,Sent LE Set Scan Parameters
2321,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Parameters)
2322,22:03.5,host,controller,HCI_CMD,,,,Sent LE Set Scan Enable
2323,22:03.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Enable)
2324,22:03.5,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,806005df00bb232c0000000047fc0000,Sent Connection oriented channel
2325,22:03.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2326,22:03.6,localhost (),remote (),L2CAP,647,Dynamically Allocated Channel,806005e000bb23430000000047fc0000,Sent Connection oriented channel
2327,22:03.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2328,22:03.6,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,806005e100bb235a0000000047fc0000,Sent Connection oriented channel
2329,22:03.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2330,22:03.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2331,22:03.6,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,806005e200bb23720000000047fc0000,Sent Connection oriented channel
2332,22:03.6,localhost (),remote (),L2CAP,654,Dynamically Allocated Channel,806005e300bb23890000000047fc0000,Sent Connection oriented channel
2333,22:03.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2334,22:03.7,localhost (),remote (),L2CAP,610,Dynamically Allocated Channel,806005e400bb23a00000000047fc0000,Sent Connection oriented channel
2335,22:03.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2336,22:03.7,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,806005e500bb23b70000000047fc0000,Sent Connection oriented channel
2337,22:03.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2338,22:03.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2339,22:03.7,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,806005e600bb23cf0000000047fc0000,Sent Connection oriented channel
2340,22:03.7,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,806005e700bb23e60000000047fc0000,Sent Connection oriented channel
2341,22:03.7,localhost (),remote (),L2CAP,664,Dynamically Allocated Channel,806005e800bb23fd0000000047fc0000,Sent Connection oriented channel
2342,22:03.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2343,22:03.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2344,22:03.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2345,22:03.8,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,806005e900bb24140000000047fc0000,Sent Connection oriented channel
2346,22:03.8,localhost (),remote (),L2CAP,636,Dynamically Allocated Channel,806005ea00bb242c0000000047fc0000,Sent Connection oriented channel
2347,22:03.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2348,22:03.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2349,22:03.8,localhost (),remote (),L2CAP,656,Dynamically Allocated Channel,806005eb00bb24430000000047fc0000,Sent Connection oriented channel
2350,22:03.8,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,806005ec00bb245a0000000047fc0000,Sent Connection oriented channel
2351,22:03.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2352,22:03.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
2353,22:03.9,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,806005ed00bb24710000000047fc0000,Sent Connection oriented channel
2354,22:03.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2355,22:03.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
2356,22:03.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
2357,22:03.9,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,806005ee00bb24880000000047fc0000,Sent Connection oriented channel
2358,22:03.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2359,22:03.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
2360,22:03.9,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
2361,22:03.9,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,806005ef00bb24a00000000047fc0000,Sent Connection oriented channel
2362,22:03.9,host,controller,HCI_CMD,,,,Sent Vendor Command 0x014D (opcode 0xFD4D)
2363,22:03.9,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x014D [opcode 0xFD4D])
