No.,Time,Source,Destination,Protocol,Length,CID,Payload,Info
5495,14:48.8,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,80600d1600ca56e00000000047fc0000,Sent Connection oriented channel
5496,14:48.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5497,14:48.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
5498,14:48.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5499,14:48.8,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
5500,14:48.8,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,80600d1700ca56fd0000000047fc0000,Sent Connection oriented channel
5501,14:48.8,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,80600d1800ca57120000000047fc0000,Sent Connection oriented channel
5502,14:48.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5503,14:48.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5504,14:48.9,localhost (),remote (),L2CAP,627,Dynamically Allocated Channel,80600d1900ca57250000000047fc0000,Sent Connection oriented channel
5505,14:48.9,localhost (),remote (),L2CAP,621,Dynamically Allocated Channel,80600d1a00ca573a0000000047fc0000,Sent Connection oriented channel
5506,14:48.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5507,14:48.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5508,14:48.9,localhost (),remote (),L2CAP,622,Dynamically Allocated Channel,80600d1b00ca57580000000047fc0000,Sent Connection oriented channel
5509,14:48.9,localhost (),remote (),L2CAP,627,Dynamically Allocated Channel,80600d1c00ca576c0000000047fc0000,Sent Connection oriented channel
5510,14:48.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5511,14:49.0,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,80600d1d00ca57800000000047fc0000,Sent Connection oriented channel
5512,14:49.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5513,14:49.0,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,80600d1e00ca579e0000000047fc0000,Sent Connection oriented channel
5514,14:49.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5515,14:49.0,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,80600d1f00ca57b20000000047fc0000,Sent Connection oriented channel
5516,14:49.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5517,14:49.0,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,80600d2000ca57c60000000047fc0000,Sent Connection oriented channel
5518,14:49.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5519,14:49.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5520,14:49.1,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,80600d2100ca57e40000000047fc0000,Sent Connection oriented channel
5521,14:49.1,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,80600d2200ca57f70000000047fc0000,Sent Connection oriented channel
5522,14:49.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5523,14:49.1,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,80600d2300ca580c0000000047fc0000,Sent Connection oriented channel
5524,14:49.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5525,14:49.1,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,80600d2400ca582a0000000047fc0000,Sent Connection oriented channel
5526,14:49.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5527,14:49.1,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
5528,14:49.1,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,80600d2500ca583e0000000047fc0000,Sent Connection oriented channel
5529,14:49.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5530,14:49.2,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,80600d2600ca58520000000047fc0000,Sent Connection oriented channel
5531,14:49.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5532,14:49.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5533,14:49.2,localhost (),remote (),L2CAP,620,Dynamically Allocated Channel,80600d2700ca58700000000047fc0000,Sent Connection oriented channel
5534,14:49.2,localhost (),remote (),L2CAP,672,Dynamically Allocated Channel,80600d2800ca58840000000047fc0000,Sent Connection oriented channel
5535,14:49.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5536,14:49.2,localhost (),remote (),L2CAP,660,Dynamically Allocated Channel,80600d2900ca58980000000047fc0000,Sent Connection oriented channel
5537,14:49.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5538,14:49.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5539,14:49.3,localhost (),remote (),L2CAP,666,Dynamically Allocated Channel,80600d2a00ca58b60000000047fc0000,Sent Connection oriented channel
5540,14:49.3,localhost (),remote (),L2CAP,659,Dynamically Allocated Channel,80600d2b00ca58ca0000000047fc0000,Sent Connection oriented channel
5541,14:49.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5542,14:49.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5543,14:49.3,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,80600d2c00ca58de0000000047fc0000,Sent Connection oriented channel
5544,14:49.3,localhost (),remote (),L2CAP,646,Dynamically Allocated Channel,80600d2d00ca58fb0000000047fc0000,Sent Connection oriented channel
5545,14:49.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5546,14:49.4,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,80600d2e00ca59100000000047fc0000,Sent Connection oriented channel
5547,14:49.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5548,14:49.4,localhost (),remote (),L2CAP,661,Dynamically Allocated Channel,80600d2f00ca59240000000047fc0000,Sent Connection oriented channel
5549,14:49.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5550,14:49.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5551,14:49.4,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,80600d3000ca59420000000047fc0000,Sent Connection oriented channel
5552,14:49.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5553,14:49.4,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
5554,14:49.4,localhost (),remote (),L2CAP,651,Dynamically Allocated Channel,80600d3100ca59560000000047fc0000,Sent Connection oriented channel
5555,14:49.4,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,80600d3200ca596a0000000047fc0000,Sent Connection oriented channel
5556,14:49.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5557,14:49.5,localhost (),remote (),L2CAP,664,Dynamically Allocated Channel,80600d3300ca59880000000047fc0000,Sent Connection oriented channel
5558,14:49.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5559,14:49.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5560,14:49.5,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,80600d3400ca599c0000000047fc0000,Sent Connection oriented channel
5561,14:49.5,localhost (),remote (),L2CAP,618,Dynamically Allocated Channel,80600d3500ca59b00000000047fc0000,Sent Connection oriented channel
5562,14:49.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5563,14:49.5,localhost (),remote (),L2CAP,668,Dynamically Allocated Channel,80600d3600ca59c40000000047fc0000,Sent Connection oriented channel
5564,14:49.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5565,14:49.6,localhost (),remote (),L2CAP,652,Dynamically Allocated Channel,80600d3700ca59e20000000047fc0000,Sent Connection oriented channel
5566,14:49.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5567,14:49.6,localhost (),remote (),L2CAP,639,Dynamically Allocated Channel,80600d3800ca59f60000000047fc0000,Sent Connection oriented channel
5568,14:49.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5569,14:49.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5570,14:49.6,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,80600d3900ca5a0a0000000047fc0000,Sent Connection oriented channel
5571,14:49.6,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,80600d3a00ca5a280000000047fc0000,Sent Connection oriented channel
5572,14:49.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5573,14:49.6,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,80600d3b00ca5a3c0000000047fc0000,Sent Connection oriented channel
5574,14:49.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5575,14:49.7,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,80600d3c00ca5a500000000047fc0000,Sent Connection oriented channel
5576,14:49.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5577,14:49.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5578,14:49.7,localhost (),remote (),L2CAP,667,Dynamically Allocated Channel,80600d3d00ca5a6e0000000047fc0000,Sent Connection oriented channel
5579,14:49.7,localhost (),remote (),L2CAP,649,Dynamically Allocated Channel,80600d3e00ca5a820000000047fc0000,Sent Connection oriented channel
5580,14:49.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5581,14:49.7,localhost (),remote (),L2CAP,661,Dynamically Allocated Channel,80600d3f00ca5a960000000047fc0000,Sent Connection oriented channel
5582,14:49.7,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
5583,14:49.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5584,14:49.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5585,14:49.8,localhost (),remote (),L2CAP,672,Dynamically Allocated Channel,80600d4000ca5ab40000000047fc0000,Sent Connection oriented channel
5586,14:49.8,localhost (),remote (),L2CAP,626,Dynamically Allocated Channel,80600d4100ca5ac80000000047fc0000,Sent Connection oriented channel
5587,14:49.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5588,14:49.8,localhost (),remote (),L2CAP,627,Dynamically Allocated Channel,80600d4200ca5adc0000000047fc0000,Sent Connection oriented channel
5589,14:49.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5590,14:49.8,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,80600d4300ca5afa0000000047fc0000,Sent Connection oriented channel
5591,14:49.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5592,14:49.9,localhost (),remote (),L2CAP,611,Dynamically Allocated Channel,80600d4400ca5b0e0000000047fc0000,Sent Connection oriented channel
5593,14:49.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5594,14:49.9,localhost (),remote (),L2CAP,662,Dynamically Allocated Channel,80600d4500ca5b220000000047fc0000,Sent Connection oriented channel
5595,14:49.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5596,14:49.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5597,14:49.9,localhost (),remote (),L2CAP,613,Dynamically Allocated Channel,80600d4600ca5b400000000047fc0000,Sent Connection oriented channel
5598,14:49.9,localhost (),remote (),L2CAP,631,Dynamically Allocated Channel,80600d4700ca5b540000000047fc0000,Sent Connection oriented channel
5599,14:49.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5600,14:49.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5601,14:50.0,localhost (),remote (),L2CAP,609,Dynamically Allocated Channel,80600d4800ca5b680000000047fc0000,Sent Connection oriented channel
5602,14:50.0,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,80600d4900ca5b860000000047fc0000,Sent Connection oriented channel
5603,14:50.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5604,14:50.0,localhost (),remote (),L2CAP,661,Dynamically Allocated Channel,80600d4a00ca5b9a0000000047fc0000,Sent Connection oriented channel
5605,14:50.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5606,14:50.0,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
5607,14:50.0,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,80600d4b00ca5bae0000000047fc0000,Sent Connection oriented channel
5608,14:50.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5609,14:50.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5610,14:50.1,localhost (),remote (),L2CAP,663,Dynamically Allocated Channel,80600d4c00ca5bcc0000000047fc0000,Sent Connection oriented channel
5611,14:50.1,localhost (),remote (),L2CAP,613,Dynamically Allocated Channel,80600d4d00ca5be00000000047fc0000,Sent Connection oriented channel
5612,14:50.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5613,14:50.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5614,14:50.1,localhost (),remote (),L2CAP,666,Dynamically Allocated Channel,80600d4e00ca5bf40000000047fc0000,Sent Connection oriented channel
5615,14:50.1,localhost (),remote (),L2CAP,641,Dynamically Allocated Channel,80600d4f00ca5c120000000047fc0000,Sent Connection oriented channel
5616,14:50.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5617,14:50.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5618,14:50.1,localhost (),remote (),L2CAP,616,Dynamically Allocated Channel,80600d5000ca5c260000000047fc0000,Sent Connection oriented channel
5619,14:50.2,localhost (),remote (),L2CAP,613,Dynamically Allocated Channel,80600d5100ca5c3a0000000047fc0000,Sent Connection oriented channel
5620,14:50.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5621,14:50.2,localhost (),remote (),L2CAP,634,Dynamically Allocated Channel,80600d5200ca5c580000000047fc0000,Sent Connection oriented channel
5622,14:50.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5623,14:50.2,localhost (),remote (),L2CAP,656,Dynamically Allocated Channel,80600d5300ca5c6c0000000047fc0000,Sent Connection oriented channel
5624,14:50.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5625,14:50.2,localhost (),remote (),L2CAP,663,Dynamically Allocated Channel,80600d5400ca5c800000000047fc0000,Sent Connection oriented channel
5626,14:50.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5627,14:50.2,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5628,14:50.3,localhost (),remote (),L2CAP,668,Dynamically Allocated Channel,80600d5500ca5c940000000047fc0000,Sent Connection oriented channel
5629,14:50.3,localhost (),remote (),L2CAP,612,Dynamically Allocated Channel,80600d5600ca5cb10000000047fc0000,Sent Connection oriented channel
5630,14:50.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5631,14:50.3,localhost (),remote (),L2CAP,613,Dynamically Allocated Channel,80600d5700ca5cc60000000047fc0000,Sent Connection oriented channel
5632,14:50.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5633,14:50.3,localhost (),remote (),L2CAP,619,Dynamically Allocated Channel,80600d5800ca5cda0000000047fc0000,Sent Connection oriented channel
5634,14:50.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5635,14:50.3,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5636,14:50.3,localhost (),remote (),L2CAP,659,Dynamically Allocated Channel,80600d5900ca5cf80000000047fc0000,Sent Connection oriented channel
5637,14:50.4,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,80600d5a00ca5d0c0000000047fc0000,Sent Connection oriented channel
5638,14:50.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5639,14:50.4,localhost (),remote (),L2CAP,643,Dynamically Allocated Channel,80600d5b00ca5d200000000047fc0000,Sent Connection oriented channel
5640,14:50.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5641,14:50.4,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
5642,14:50.4,localhost (),remote (),L2CAP,635,Dynamically Allocated Channel,80600d5c00ca5d3e0000000047fc0000,Sent Connection oriented channel
5643,14:50.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5644,14:50.4,localhost (),remote (),L2CAP,618,Dynamically Allocated Channel,80600d5d00ca5d520000000047fc0000,Sent Connection oriented channel
5645,14:50.4,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5646,14:50.5,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,80600d5e00ca5d660000000047fc0000,Sent Connection oriented channel
5647,14:50.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5648,14:50.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5649,14:50.5,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,80600d5f00ca5d840000000047fc0000,Sent Connection oriented channel
5650,14:50.5,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,80600d6000ca5d980000000047fc0000,Sent Connection oriented channel
5651,14:50.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5652,14:50.5,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,80600d6100ca5dac0000000047fc0000,Sent Connection oriented channel
5653,14:50.5,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5654,14:50.5,host,controller,HCI_CMD,,,,Sent LE Set Scan Enable
5655,14:50.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Enable)
5656,14:50.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5657,14:50.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5658,14:50.5,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5659,14:50.5,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5660,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5661,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5662,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5663,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5664,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5665,14:50.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5666,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5667,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5668,14:50.6,localhost (),remote (),L2CAP,640,Dynamically Allocated Channel,80600d6200ca5dca0000000047fc0000,Sent Connection oriented channel
5669,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5670,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5671,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5672,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5673,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5674,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5675,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5676,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5677,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5678,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5679,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5680,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5681,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5682,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5683,14:50.6,localhost (),remote (),L2CAP,610,Dynamically Allocated Channel,80600d6300ca5ddd0000000047fc0000,Sent Connection oriented channel
5684,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5685,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5686,14:50.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5687,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5688,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5689,14:50.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5690,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5691,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5692,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5693,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5694,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5695,14:50.6,host,controller,HCI_CMD,,,,Sent Vendor Command 0x00E9 (opcode 0xFCE9)
5696,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])
5697,14:50.6,host,controller,HCI_CMD,,,,Sent LE Set Scan Parameters
5698,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Parameters)
5699,14:50.6,host,controller,HCI_CMD,,,,Sent LE Set Scan Enable
5700,14:50.6,localhost (),remote (),L2CAP,661,Dynamically Allocated Channel,80600d6400ca5df10000000047fc0000,Sent Connection oriented channel
5701,14:50.6,controller,host,HCI_EVT,,,,Rcvd Command Complete (LE Set Scan Enable)
5702,14:50.6,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5703,14:50.6,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
5704,14:50.6,localhost (),remote (),L2CAP,654,Dynamically Allocated Channel,80600d6500ca5e100000000047fc0000,Sent Connection oriented channel
5705,14:50.6,localhost (),remote (),L2CAP,644,Dynamically Allocated Channel,80600d6600ca5e240000000047fc0000,Sent Connection oriented channel
5706,14:50.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5707,14:50.7,localhost (),remote (),L2CAP,645,Dynamically Allocated Channel,80600d6700ca5e380000000047fc0000,Sent Connection oriented channel
5708,14:50.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5709,14:50.7,localhost (),remote (),L2CAP,632,Dynamically Allocated Channel,80600d6800ca5e560000000047fc0000,Sent Connection oriented channel
5710,14:50.7,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,80600d6900ca5e6a0000000047fc0000,Sent Connection oriented channel
5711,14:50.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5712,14:50.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5713,14:50.7,localhost (),remote (),L2CAP,627,Dynamically Allocated Channel,80600d6a00ca5e7e0000000047fc0000,Sent Connection oriented channel
5714,14:50.7,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5715,14:50.8,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,80600d6b00ca5e9c0000000047fc0000,Sent Connection oriented channel
5716,14:50.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5717,14:50.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5718,14:50.8,localhost (),remote (),L2CAP,627,Dynamically Allocated Channel,80600d6c00ca5eb00000000047fc0000,Sent Connection oriented channel
5719,14:50.8,localhost (),remote (),L2CAP,633,Dynamically Allocated Channel,80600d6d00ca5ec40000000047fc0000,Sent Connection oriented channel
5720,14:50.8,localhost (),remote (),L2CAP,638,Dynamically Allocated Channel,80600d6e00ca5ee10000000047fc0000,Sent Connection oriented channel
5721,14:50.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5722,14:50.8,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5723,14:50.9,localhost (),remote (),L2CAP,628,Dynamically Allocated Channel,80600d6f00ca5ef50000000047fc0000,Sent Connection oriented channel
5724,14:50.9,localhost (),remote (),L2CAP,636,Dynamically Allocated Channel,80600d7000ca5f0a0000000047fc0000,Sent Connection oriented channel
5725,14:50.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5726,14:50.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5727,14:50.9,localhost (),remote (),L2CAP,629,Dynamically Allocated Channel,80600d7100ca5f1e0000000047fc0000,Sent Connection oriented channel
5728,14:50.9,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5729,14:50.9,localhost (),remote (),L2CAP,630,Dynamically Allocated Channel,80600d7200ca5f3c0000000047fc0000,Sent Connection oriented channel
5730,14:51.0,localhost (),remote (),L2CAP,610,Dynamically Allocated Channel,80600d7300ca5f500000000047fc0000,Sent Connection oriented channel
5731,14:51.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5732,14:51.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5733,14:51.0,localhost (),remote (),L2CAP,658,Dynamically Allocated Channel,80600d7400ca5f640000000047fc0000,Sent Connection oriented channel
5734,14:51.0,localhost (),remote (),L2CAP,623,Dynamically Allocated Channel,80600d7500ca5f820000000047fc0000,Sent Connection oriented channel
5735,14:51.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5736,14:51.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5737,14:51.0,localhost (),remote (),L2CAP,615,Dynamically Allocated Channel,80600d7600ca5f960000000047fc0000,Sent Connection oriented channel
5738,14:51.0,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5739,14:51.0,controller,host,HCI_EVT,,,,Rcvd LE Meta (LE Advertising Report)
5740,14:51.0,localhost (),remote (),L2CAP,653,Dynamically Allocated Channel,80600d7700ca5faa0000000047fc0000,Sent Connection oriented channel
5741,14:51.1,localhost (),remote (),L2CAP,642,Dynamically Allocated Channel,80600d7800ca5fc80000000047fc0000,Sent Connection oriented channel
5742,14:51.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5743,14:51.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5744,14:51.1,localhost (),remote (),L2CAP,650,Dynamically Allocated Channel,80600d7900ca5fdb0000000047fc0000,Sent Connection oriented channel
5745,14:51.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5746,14:51.1,localhost (),remote (),L2CAP,625,Dynamically Allocated Channel,80600d7a00ca5ff00000000047fc0000,Sent Connection oriented channel
5747,14:51.1,localhost (),remote (),L2CAP,655,Dynamically Allocated Channel,80600d7b00ca600e0000000047fc0000,Sent Connection oriented channel
5748,14:51.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
5749,14:51.1,controller,host,HCI_EVT,,,,Rcvd Number of Completed Packets
