"No.","Time","Source","Destination","Protocol","Length","Expert Info","Bluetooth","Data Total Length","Data","CID","Payload","Info"
"9031","18:23:03.307000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","639","â\234\223","Dynamically Allocated Channel","80600fed00bc0ca30000000047fc0000","Sent Connection oriented channel"
"9032","18:23:03.316000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9033","18:23:03.316000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9034","18:23:03.331000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","650","â\234\223","Dynamically Allocated Channel","80600fee00bc0cbb0000000047fc0000","Sent Connection oriented channel"
"9035","18:23:03.354000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","657","â\234\223","Dynamically Allocated Channel","80600fef00bc0cd20000000047fc0000","Sent Connection oriented channel"
"9036","18:23:03.358000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9037","18:23:03.377000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","663","â\234\223","Dynamically Allocated Channel","80600ff000bc0ce90000000047fc0000","Sent Connection oriented channel"
"9038","18:23:03.380000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9039","18:23:03.400000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","644","â\234\223","Dynamically Allocated Channel","80600ff100bc0d000000000047fc0000","Sent Connection oriented channel"
"9040","18:23:03.403000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9041","18:23:03.424000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","662","â\234\223","Dynamically Allocated Channel","80600ff200bc0d180000000047fc0000","Sent Connection oriented channel"
"9042","18:23:03.447000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","659","â\234\223","Dynamically Allocated Channel","80600ff300bc0d2f0000000047fc0000","Sent Connection oriented channel"
"9043","18:23:03.449000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9044","18:23:03.458000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9045","18:23:03.458000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9046","18:23:03.461000","host","controller","HCI_CMD","6","","â\234\223","","","","","Sent LE Set Scan Enable"
"9047","18:23:03.464000","controller","host","HCI_EVT","7","","â\234\223","","","","","Rcvd Command Complete (LE Set Scan Enable)"
"9048","18:23:03.464000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9049","18:23:03.467000","controller","host","HCI_EVT","9","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9050","18:23:03.467000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9051","18:23:03.470000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","625","â\234\223","Dynamically Allocated Channel","80600ff400bc0d460000000047fc0000","Sent Connection oriented channel"
"9052","18:23:03.470000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9053","18:23:03.470000","host","controller","HCI_CMD","5","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9054","18:23:03.472000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9055","18:23:03.472000","host","controller","HCI_CMD","6","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9056","18:23:03.475000","controller","host","HCI_EVT","11","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9057","18:23:03.475000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9058","18:23:03.478000","controller","host","HCI_EVT","12","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9059","18:23:03.478000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9060","18:23:03.481000","controller","host","HCI_EVT","12","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9061","18:23:03.481000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9062","18:23:03.484000","controller","host","HCI_EVT","12","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9063","18:23:03.484000","host","controller","HCI_CMD","13","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9064","18:23:03.487000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9065","18:23:03.487000","controller","host","HCI_EVT","12","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9066","18:23:03.487000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9067","18:23:03.490000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9068","18:23:03.490000","host","controller","HCI_CMD","9","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9069","18:23:03.492000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9070","18:23:03.492000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9071","18:23:03.493000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","655","â\234\223","Dynamically Allocated Channel","80600ff500bc0d5d0000000047fc0000","Sent Connection oriented channel"
"9072","18:23:03.495000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9073","18:23:03.495000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9074","18:23:03.498000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9075","18:23:03.498000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9076","18:23:03.501000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9077","18:23:03.501000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9078","18:23:03.504000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9079","18:23:03.504000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9080","18:23:03.507000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9081","18:23:03.507000","host","controller","HCI_CMD","61","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9082","18:23:03.509000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9083","18:23:03.510000","host","controller","HCI_CMD","18","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9084","18:23:03.513000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9085","18:23:03.513000","controller","host","HCI_EVT","9","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9086","18:23:03.513000","host","controller","HCI_CMD","30","","â\234\223","","","","","Sent Vendor Command 0x00E9 (opcode 0xFCE9)"
"9087","18:23:03.516000","controller","host","HCI_EVT","10","","â\234\223","","","","","Rcvd Command Complete (Vendor Command 0x00E9 [opcode 0xFCE9])"
"9088","18:23:03.516000","host","controller","HCI_CMD","11","","â\234\223","","","","","Sent LE Set Scan Parameters"
"9089","18:23:03.516000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","620","â\234\223","Dynamically Allocated Channel","80600ff600bc0d740000000047fc0000","Sent Connection oriented channel"
"9090","18:23:03.518000","controller","host","HCI_EVT","7","","â\234\223","","","","","Rcvd Command Complete (LE Set Scan Parameters)"
"9091","18:23:03.518000","host","controller","HCI_CMD","6","","â\234\223","","","","","Sent LE Set Scan Enable"
"9092","18:23:03.521000","controller","host","HCI_EVT","7","","â\234\223","","","","","Rcvd Command Complete (LE Set Scan Enable)"
"9093","18:23:03.539000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","621","â\234\223","Dynamically Allocated Channel","80600ff700bc0d8b0000000047fc0000","Sent Connection oriented channel"
"9094","18:23:03.542000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9095","18:23:03.563000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","643","â\234\223","Dynamically Allocated Channel","80600ff800bc0da30000000047fc0000","Sent Connection oriented channel"
"9096","18:23:03.576000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9097","18:23:03.576000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9098","18:23:03.586000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","654","â\234\223","Dynamically Allocated Channel","80600ff900bc0dba0000000047fc0000","Sent Connection oriented channel"
"9099","18:23:03.609000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","659","â\234\223","Dynamically Allocated Channel","80600ffa00bc0dd10000000047fc0000","Sent Connection oriented channel"
"9100","18:23:03.613000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9101","18:23:03.633000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","613","â\234\223","Dynamically Allocated Channel","80600ffb00bc0de90000000047fc0000","Sent Connection oriented channel"
"9102","18:23:03.636000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9103","18:23:03.656000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","669","â\234\223","Dynamically Allocated Channel","80600ffc00bc0e000000000047fc0000","Sent Connection oriented channel"
"9104","18:23:03.664000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9105","18:23:03.664000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9106","18:23:03.679000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","630","â\234\223","Dynamically Allocated Channel","80600ffd00bc0e170000000047fc0000","Sent Connection oriented channel"
"9107","18:23:03.702000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","615","â\234\223","Dynamically Allocated Channel","80600ffe00bc0e2f0000000047fc0000","Sent Connection oriented channel"
"9108","18:23:03.705000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9109","18:23:03.726000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","625","â\234\223","Dynamically Allocated Channel","80600fff00bc0e460000000047fc0000","Sent Connection oriented channel"
"9110","18:23:03.729000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9111","18:23:03.749000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","624","â\234\223","Dynamically Allocated Channel","8060100000bc0e5d0000000047fc0000","Sent Connection oriented channel"
"9112","18:23:03.751000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9113","18:23:03.772000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","625","â\234\223","Dynamically Allocated Channel","8060100100bc0e740000000047fc0000","Sent Connection oriented channel"
"9114","18:23:03.775000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9115","18:23:03.795000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","636","â\234\223","Dynamically Allocated Channel","8060100200bc0e8b0000000047fc0000","Sent Connection oriented channel"
"9116","18:23:03.806000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9117","18:23:03.806000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9118","18:23:03.818000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","666","â\234\223","Dynamically Allocated Channel","8060100300bc0ea20000000047fc0000","Sent Connection oriented channel"
"9119","18:23:03.841000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","610","â\234\223","Dynamically Allocated Channel","8060100400bc0eb90000000047fc0000","Sent Connection oriented channel"
"9120","18:23:03.844000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9121","18:23:03.864000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","647","â\234\223","Dynamically Allocated Channel","8060100500bc0ed00000000047fc0000","Sent Connection oriented channel"
"9122","18:23:03.867000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9123","18:23:03.888000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","635","â\234\223","Dynamically Allocated Channel","8060100600bc0ee80000000047fc0000","Sent Connection oriented channel"
"9124","18:23:03.911000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","670","â\234\223","Dynamically Allocated Channel","8060100700bc0eff0000000047fc0000","Sent Connection oriented channel"
"9125","18:23:03.921000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9126","18:23:03.921000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9127","18:23:03.935000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","646","â\234\223","Dynamically Allocated Channel","8060100800bc0f170000000047fc0000","Sent Connection oriented channel"
"9128","18:23:03.937000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9129","18:23:03.958000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","646","â\234\223","Dynamically Allocated Channel","8060100900bc0f2e0000000047fc0000","Sent Connection oriented channel"
"9130","18:23:03.960000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9131","18:23:03.967000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"9132","18:23:03.981000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","649","â\234\223","Dynamically Allocated Channel","8060100a00bc0f450000000047fc0000","Sent Connection oriented channel"
"9133","18:23:04.004000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","664","â\234\223","Dynamically Allocated Channel","8060100b00bc0f5c0000000047fc0000","Sent Connection oriented channel"
"9134","18:23:04.007000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9135","18:23:04.017000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9136","18:23:04.017000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9137","18:23:04.027000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","657","â\234\223","Dynamically Allocated Channel","8060100c00bc0f730000000047fc0000","Sent Connection oriented channel"
"9138","18:23:04.051000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","620","â\234\223","Dynamically Allocated Channel","8060100d00bc0f8b0000000047fc0000","Sent Connection oriented channel"
"9139","18:23:04.054000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9140","18:23:04.074000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","637","â\234\223","Dynamically Allocated Channel","8060100e00bc0fa20000000047fc0000","Sent Connection oriented channel"
"9141","18:23:04.076000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9142","18:23:04.097000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","611","â\234\223","Dynamically Allocated Channel","8060100f00bc0fb90000000047fc0000","Sent Connection oriented channel"
"9143","18:23:04.100000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9144","18:23:04.120000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","665","â\234\223","Dynamically Allocated Channel","8060101000bc0fd00000000047fc0000","Sent Connection oriented channel"
"9145","18:23:04.130000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9146","18:23:04.130000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9147","18:23:04.143000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","611","â\234\223","Dynamically Allocated Channel","8060101100bc0fe70000000047fc0000","Sent Connection oriented channel"
"9148","18:23:04.167000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","624","â\234\223","Dynamically Allocated Channel","8060101200bc0fff0000000047fc0000","Sent Connection oriented channel"
"9149","18:23:04.170000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9150","18:23:04.186000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"9151","18:23:04.189000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","653","â\234\223","Dynamically Allocated Channel","8060101300bc10160000000047fc0000","Sent Connection oriented channel"
"9152","18:23:04.192000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9153","18:23:04.213000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","627","â\234\223","Dynamically Allocated Channel","8060101400bc102d0000000047fc0000","Sent Connection oriented channel"
"9154","18:23:04.224000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9155","18:23:04.224000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9156","18:23:04.236000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","626","â\234\223","Dynamically Allocated Channel","8060101500bc10440000000047fc0000","Sent Connection oriented channel"
"9157","18:23:04.259000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","613","â\234\223","Dynamically Allocated Channel","8060101600bc105b0000000047fc0000","Sent Connection oriented channel"
"9158","18:23:04.262000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9159","18:23:04.283000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","614","â\234\223","Dynamically Allocated Channel","8060101700bc10730000000047fc0000","Sent Connection oriented channel"
"9160","18:23:04.287000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9161","18:23:04.306000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","631","â\234\223","Dynamically Allocated Channel","8060101800bc108a0000000047fc0000","Sent Connection oriented channel"
"9162","18:23:04.308000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9163","18:23:04.329000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","649","â\234\223","Dynamically Allocated Channel","8060101900bc10a10000000047fc0000","Sent Connection oriented channel"
"9164","18:23:04.338000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9165","18:23:04.338000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9166","18:23:04.353000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","670","â\234\223","Dynamically Allocated Channel","8060101a00bc10b90000000047fc0000","Sent Connection oriented channel"
"9167","18:23:04.376000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","614","â\234\223","Dynamically Allocated Channel","8060101b00bc10d00000000047fc0000","Sent Connection oriented channel"
"9168","18:23:04.379000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9169","18:23:04.398000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","660","â\234\223","Dynamically Allocated Channel","8060101c00bc10e60000000047fc0000","Sent Connection oriented channel"
"9170","18:23:04.402000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9171","18:23:04.422000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","662","â\234\223","Dynamically Allocated Channel","8060101d00bc10fe0000000047fc0000","Sent Connection oriented channel"
"9172","18:23:04.429000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9173","18:23:04.429000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"9174","18:23:04.445000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","642","â\234\223","Dynamically Allocated Channel","8060101e00bc11150000000047fc0000","Sent Connection oriented channel"
"9175","18:23:04.456000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9176","18:23:04.456000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9177","18:23:04.468000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","656","â\234\223","Dynamically Allocated Channel","8060101f00bc112c0000000047fc0000","Sent Connection oriented channel"
"9178","18:23:04.492000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","660","â\234\223","Dynamically Allocated Channel","8060102000bc11440000000047fc0000","Sent Connection oriented channel"
"9179","18:23:04.494000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9180","18:23:04.515000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","659","â\234\223","Dynamically Allocated Channel","8060102100bc115b0000000047fc0000","Sent Connection oriented channel"
"9181","18:23:04.518000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9182","18:23:04.538000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","660","â\234\223","Dynamically Allocated Channel","8060102200bc11720000000047fc0000","Sent Connection oriented channel"
"9183","18:23:04.548000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9184","18:23:04.548000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9185","18:23:04.561000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","659","â\234\223","Dynamically Allocated Channel","8060102300bc118a0000000047fc0000","Sent Connection oriented channel"
"9186","18:23:04.585000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","643","â\234\223","Dynamically Allocated Channel","8060102400bc11a10000000047fc0000","Sent Connection oriented channel"
"9187","18:23:04.587000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9188","18:23:04.608000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","661","â\234\223","Dynamically Allocated Channel","8060102500bc11b80000000047fc0000","Sent Connection oriented channel"
"9189","18:23:04.631000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","659","â\234\223","Dynamically Allocated Channel","8060102600bc11cf0000000047fc0000","Sent Connection oriented channel"
"9190","18:23:04.634000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9191","18:23:04.641000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9192","18:23:04.641000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9193","18:23:04.654000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","654","â\234\223","Dynamically Allocated Channel","8060102700bc11e60000000047fc0000","Sent Connection oriented channel"
"9194","18:23:04.677000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","654","â\234\223","Dynamically Allocated Channel","8060102800bc11fd0000000047fc0000","Sent Connection oriented channel"
"9195","18:23:04.680000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9196","18:23:04.701000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","661","â\234\223","Dynamically Allocated Channel","8060102900bc12150000000047fc0000","Sent Connection oriented channel"
"9197","18:23:04.703000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9198","18:23:04.724000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","649","â\234\223","Dynamically Allocated Channel","8060102a00bc122c0000000047fc0000","Sent Connection oriented channel"
"9199","18:23:04.726000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9200","18:23:04.726000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"9201","18:23:04.747000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","656","â\234\223","Dynamically Allocated Channel","8060102b00bc12430000000047fc0000","Sent Connection oriented channel"
"9202","18:23:04.765000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9203","18:23:04.765000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9204","18:23:04.770000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","634","â\234\223","Dynamically Allocated Channel","8060102c00bc125a0000000047fc0000","Sent Connection oriented channel"
"9205","18:23:04.780000","controller","host","HCI_EVT","34","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"9206","18:23:04.793000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9207","18:23:04.793000","controller","host","HCI_EVT","46","â\234\223","â\234\223","","","","","Rcvd LE Meta (LE Advertising Report)"
"9208","18:23:04.793000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","654","â\234\223","Dynamically Allocated Channel","8060102d00bc12710000000047fc0000","Sent Connection oriented channel"
"9209","18:23:04.816000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","648","â\234\223","Dynamically Allocated Channel","8060102e00bc12890000000047fc0000","Sent Connection oriented channel"
"9210","18:23:04.840000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","657","â\234\223","Dynamically Allocated Channel","8060102f00bc12a00000000047fc0000","Sent Connection oriented channel"
"9211","18:23:04.843000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9212","18:23:04.852000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9213","18:23:04.852000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9214","18:23:04.863000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","624","â\234\223","Dynamically Allocated Channel","8060103000bc12b70000000047fc0000","Sent Connection oriented channel"
"9215","18:23:04.886000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","624","â\234\223","Dynamically Allocated Channel","8060103100bc12ce0000000047fc0000","Sent Connection oriented channel"
"9216","18:23:04.889000","controller","host","HCI_EVT","8","","â\234\223","","","","","Rcvd Number of Completed Packets"
"9217","18:23:04.910000","localhost ()","remote ()","L2CAP","25","â\234\223","â\234\223","644","â\234\223","Dynamically Allocated Channel","8060103200bc12e60000000047fc0000","Sent Connection oriented channel"
